frame.number,frame.time_epoch,frame.len,btle.length,btle.central_bd_addr,btle.peripheral_bd_addr,btle.access_address,btle.data_header.llid,btatt.opcode,btatt.handle,btatt.value,inter_arrival_time,type
41267,1763252288.921465,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002269744873046875,normal
41268,1763252288.996243,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.07477807998657227,normal
41269,1763252288.996471,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41270,1763252289.071249,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.07477807998657227,normal
41271,1763252289.071476,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002269744873046875,normal
41272,1763252289.08625,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014774084091186523,normal
41273,1763252289.086477,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002269744873046875,normal
41274,1763252289.101251,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014773845672607422,normal
41275,1763252289.116252,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.015001058578491211,normal
41276,1763252289.11648,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002281665802001953,normal
41277,1763252289.146254,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.029773950576782227,normal
41278,1763252289.146482,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41279,1763252289.161255,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772891998291016,normal
41280,1763252289.161483,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002281665802001953,normal
41281,1763252289.176256,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772891998291016,normal
41282,1763252289.176484,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002281665802001953,normal
41283,1763252289.191257,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772891998291016,normal
41284,1763252289.191485,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41285,1763252289.221259,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.029774188995361328,normal
41286,1763252289.221487,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41287,1763252289.236259,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.01477193832397461,normal
41288,1763252289.25126,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.015001058578491211,normal
41289,1763252289.251488,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41290,1763252289.266263,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.01477503776550293,normal
41291,1763252289.266489,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022602081298828125,normal
41292,1763252289.281264,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.01477503776550293,normal
41293,1763252289.281491,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002269744873046875,normal
41294,1763252289.296264,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772891998291016,normal
41295,1763252289.296492,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002281665802001953,normal
41296,1763252289.311265,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772891998291016,normal
41297,1763252289.326266,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.015001058578491211,normal
41298,1763252289.326494,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41299,1763252289.341267,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014773130416870117,normal
41300,1763252289.341495,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41301,1763252289.356268,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772891998291016,normal
41302,1763252289.356496,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002281665802001953,normal
41303,1763252289.371269,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772891998291016,normal
41304,1763252289.371497,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41305,1763252289.38627,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014773130416870117,normal
41306,1763252289.386497,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002269744873046875,normal
41307,1763252289.416271,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.029773950576782227,normal
41308,1763252289.416499,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41309,1763252289.431272,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014773130416870117,normal
41310,1763252289.4315,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41311,1763252289.446274,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014774084091186523,normal
41312,1763252289.461274,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014999866485595703,normal
41313,1763252289.461503,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022912025451660156,normal
41314,1763252289.476276,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772891998291016,normal
41315,1763252289.476504,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002281665802001953,normal
41316,1763252289.491277,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772891998291016,normal
41317,1763252289.491505,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41318,1763252289.506278,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014773130416870117,normal
41319,1763252289.506506,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41320,1763252289.521279,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014773130416870117,normal
41321,1763252289.53628,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.01500082015991211,normal
41322,1763252289.536508,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002281665802001953,normal
41323,1763252289.55128,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.01477193832397461,normal
41324,1763252289.551508,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41325,1763252289.596283,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.04477500915527344,normal
41326,1763252289.596511,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41327,1763252289.611284,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014773130416870117,normal
41328,1763252289.611513,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002288818359375,normal
41329,1763252289.626285,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772176742553711,normal
41330,1763252289.626514,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002288818359375,normal
41331,1763252289.641286,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.01477193832397461,normal
41332,1763252289.641515,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022912025451660156,normal
41333,1763252289.656288,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772891998291016,normal
41334,1763252289.656516,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002281665802001953,normal
41335,1763252289.656744,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41336,1763252289.656972,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41337,1763252289.671288,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014316082000732422,normal
41338,1763252289.671516,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41339,1763252289.70129,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.029773950576782227,normal
41340,1763252289.701518,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002281665802001953,normal
41341,1763252289.716291,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772891998291016,normal
41342,1763252289.716519,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002281665802001953,normal
41343,1763252289.731292,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772891998291016,normal
41344,1763252289.73152,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41345,1763252289.761294,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.029773950576782227,normal
41346,1763252289.761522,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002281665802001953,normal
41347,1763252289.776295,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772891998291016,normal
41348,1763252289.776524,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022912025451660156,normal
41349,1763252289.806297,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.02977299690246582,normal
41350,1763252289.821298,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.01500082015991211,normal
41351,1763252289.821527,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022912025451660156,normal
41352,1763252289.836299,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.01477193832397461,normal
41353,1763252289.836527,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002281665802001953,normal
41354,1763252289.8513,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772891998291016,normal
41355,1763252289.851528,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41356,1763252289.881302,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.029774188995361328,normal
41357,1763252289.88153,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41358,1763252289.896303,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772891998291016,normal
41359,1763252289.896531,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002281665802001953,normal
41360,1763252289.911304,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772891998291016,normal
41361,1763252289.911532,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41362,1763252289.926305,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014773130416870117,normal
41363,1763252289.926532,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002269744873046875,normal
41364,1763252289.941305,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772891998291016,normal
41365,1763252289.956306,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.015001058578491211,normal
41366,1763252289.956535,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022912025451660156,normal
41367,1763252289.971307,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.01477193832397461,normal
41368,1763252289.971536,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002288818359375,normal
41369,1763252289.986308,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772176742553711,normal
41370,1763252290.00131,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.015002012252807617,normal
41371,1763252290.01631,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014999866485595703,normal
41372,1763252290.016539,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022912025451660156,normal
41373,1763252290.031311,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.01477193832397461,normal
41374,1763252290.03154,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002288818359375,normal
41375,1763252290.046313,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014773130416870117,normal
41376,1763252290.046541,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41377,1763252290.061314,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014773130416870117,normal
41378,1763252290.061542,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41379,1763252290.076314,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.01477193832397461,normal
41380,1763252290.106317,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.030003070831298828,normal
41381,1763252290.106544,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002269744873046875,normal
41382,1763252290.121317,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772891998291016,normal
41383,1763252290.121546,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022912025451660156,normal
41384,1763252290.136318,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.01477193832397461,normal
41385,1763252290.151319,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.015001058578491211,normal
41386,1763252290.151547,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41387,1763252290.16632,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014773130416870117,normal
41388,1763252290.166548,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41389,1763252290.181321,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772891998291016,normal
41390,1763252290.181549,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002281665802001953,normal
41391,1763252290.196323,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014773845672607422,normal
41392,1763252290.211324,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.015001058578491211,normal
41393,1763252290.211552,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41394,1763252290.226325,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014773130416870117,normal
41395,1763252290.226552,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002269744873046875,normal
41396,1763252290.241326,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014774084091186523,normal
41397,1763252290.241553,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002269744873046875,normal
41398,1763252290.271328,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.029774904251098633,normal
41399,1763252290.271556,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41400,1763252290.286329,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014773130416870117,normal
41401,1763252290.286557,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41402,1763252290.31633,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.02977299690246582,normal
41403,1763252290.316558,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41404,1763252290.331331,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014773130416870117,normal
41405,1763252290.331559,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41406,1763252290.346332,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014773130416870117,normal
41407,1763252290.346561,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002288818359375,normal
41408,1763252290.361333,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.01477193832397461,normal
41409,1763252290.361561,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002281665802001953,normal
41410,1763252290.376334,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772891998291016,normal
41411,1763252290.376562,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002281665802001953,normal
41412,1763252290.391336,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014773845672607422,normal
41413,1763252290.391563,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002269744873046875,normal
41414,1763252290.406337,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014774084091186523,normal
41415,1763252290.406564,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002269744873046875,normal
41416,1763252290.421338,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014774084091186523,normal
41417,1763252290.421565,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002269744873046875,normal
41418,1763252290.436339,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014773845672607422,normal
41419,1763252290.436567,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002281665802001953,normal
41420,1763252290.45134,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772891998291016,normal
41421,1763252290.451568,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41422,1763252290.466341,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014773130416870117,normal
41423,1763252290.466568,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002269744873046875,normal
41424,1763252290.481341,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772891998291016,normal
41425,1763252290.481569,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002281665802001953,normal
41426,1763252290.496342,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772891998291016,normal
41427,1763252290.511343,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.015001058578491211,normal
41428,1763252290.511571,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41429,1763252290.526344,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014773130416870117,normal
41430,1763252290.526572,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
41431,1763252290.541345,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772891998291016,normal
41432,1763252290.541573,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.0002281665802001953,normal
41433,1763252290.556347,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014773845672607422,normal
41434,1763252290.556574,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022721290588378906,normal
41435,1763252290.571347,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.014772891998291016,normal
41436,1763252290.571575,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x2cccc5cd,0x01,-1,-1,,0.00022792816162109375,normal
